X18n0332_001:0001a06	 楞伽經參訂疏序	 楞 伽 經 參 訂 疏 序 
X18n0332_001:0001b05	聖皇之心。淵乎遠矣。第此經辭氣艱澁。義埋幽玄。非	聖 皇 之 心 淵 乎 遠 矣 第 此 經 辭 氣 艱 澁 義 埋 幽 玄 非 
X18n0332_001:0001b06	解卒莫能入。而解之者。亦未能盡達其源。吾閩三	解 卒 莫 能 入 而 解 之 者 亦 未 能 盡 達 其 源 吾 閩 三 
X18n0332_001:0001b07	山居士林君尚瓊。遠示此疏。并乞余序。余乃乘侍	山 居 士 林 君 尚 瓊 遠 示 此 疏 并 乞 余 序 余 乃 乘 侍 
X18n0332_001:0001b08	萬機之暇。退而閉閣。閱之數過。掩卷思。所以治之之	萬 機 之 暇 退 而 閉 閣 閱 之 數 過 掩 卷 思 所 以 治 之 之 
X18n0332_001:0001b09	道。與余所以用之之心。殊似[泳永+曶]乎無外之體備見	道 與 余 所 以 用 之 之 心 殊 似 [泳永曶] 乎 無 外 之 體 備 見 
X18n0332_001:0001b10	於此疏也。尋流討源。刪華摭實。而條貫參析。超勝	於 此 疏 也 尋 流 討 源 刪 華 摭 實 而 條 貫 參 析 超 勝 
X18n0332_001:0001b11	前解。余因詳序編首而使傳之。更以此經。併吾儒	前 解 余 因 詳 序 編 首 而 使 傳 之 更 以 此 經 併 吾 儒 
X18n0332_001:0001b12	先聖所遺之典。置之座右。庶可俾余日用之操。奚翅	先 聖 所 遺 之 典 置 之 座 右 庶 可 俾 余 日 用 之 操 奚 翅 
X18n0332_001:0001b13	半部論語。	半 部 論 語 
X18n0332_001:0001b14	皇明萬曆癸丑夏四月浴佛日	皇 明 萬 曆 癸 丑 夏 四 月 浴 佛 日 
X18n0332_001:0001b15	文淵閣大學士太子太保禮部尚書閩中葉向高譔	文 淵 閣 大 學 士 太 子 太 保 禮 部 尚 書 閩 中 葉 向 高 譔 
X18n0332_001:0001b21	 楞伽阿跋多羅寶經叅訂疏敘	 楞 伽 阿 跋 多 羅 寶 經 叅 訂 疏 敘 
X18n0332_001:0001b23	楞伽一經。我佛直語此心之妙。而決擇名數。使不混	楞 伽 一 經 我 佛 直 語 此 心 之 妙 而 決 擇 名 數 使 不 混 
X18n0332_001:0001b24	淆於魔外也。夫此心也者。真醇融粹。虗徹靈明。超羣	淆 於 魔 外 也 夫 此 心 也 者 真 醇 融 粹 虗 徹 靈 明 超 羣 
X18n0332_001:0001c01	數而非無。涉眾名而非有。生佛一體。物我同根。豈四	數 而 非 無 涉 眾 名 而 非 有 生 佛 一 體 物 我 同 根 豈 四 
X18n0332_001:0001c02	句之可擬。羣情之能測哉。由諸眾生。迷乎自心。執夫	句 之 可 擬 羣 情 之 能 測 哉 由 諸 眾 生 迷 乎 自 心 執 夫 
X18n0332_001:0001c03	外性。遂起勝妙。微塵。有。無。一。異。神我等見。實皆妄計	外 性 遂 起 勝 妙 微 塵 有 無 一 異 神 我 等 見 實 皆 妄 計 
X18n0332_001:0001c04	也。世尊逐一斥破。顯出自覺聖智。謂本然具足。不從	也 世 尊 逐 一 斥 破 顯 出 自覺聖智 謂 本 然 具 足 不 從 
X18n0332_001:0001c05	他得。此與達磨直指人心見性成佛同義。因囑二祖	他 得 此 與 達 磨 直 指 人 心 見 性 成 佛 同 義 因 囑 二 祖 
X18n0332_001:0001c06	云。楞伽四卷。可以印心。意在此歟。或謂達磨別傳心	云 楞 伽 四 卷 可 以 印 心 意 在 此 歟 或 謂 達 磨 別 傳 心 
X18n0332_001:0001c07	印。不立文字。故稱直指。以教擬禪。殆非義矣。不知此	印 不 立 文 字 故 稱 直 指 以 教 擬 禪 殆 非 義 矣 不 知 此 
X18n0332_001:0001c08	經。亦遣言說之指。明實義之月。非不立直指而何。即	經 亦 遣 言 說 之 指 明 實 義 之 月 非 不 立 直 指 而 何 即 
X18n0332_001:0001c09	如禪者。言即言非。門庭施設。曲拈情解。業已枉矣。直	如 禪 者 言 即 言 非 門 庭 施 設 曲 拈 情 解 業 已 枉 矣 直 
X18n0332_001:0001c10	指之稱安在哉。蓋直指以明實。拈情以達權。曾不相	指 之 稱 安 在 哉 蓋 直 指 以 明 實 拈 情 以 達 權 曾 不 相 
X18n0332_001:0001c11	違耳。此經化儀。亦復如是。則禪教固異名而同體也。	違 耳 此 經 化 儀 亦復如是 則 禪 教 固 異 名 而 同 體 也 
X18n0332_001:0001c12	先儒蔣之奇宋濂輩。以達磨之禪。為禪定。為六度之	先 儒 蔣 之 奇 宋 濂 輩 以 達 磨 之 禪 為 禪 定 為 六 度 之 
X18n0332_001:0001c13	一。此則非唯不會達磨之禪。亦復不知此經之義矣。	一 此 則 非 唯 不 會 達 磨 之 禪 亦 復 不 知 此 經 之 義 矣 
X18n0332_001:0001c14	此經品名佛語心。心。即達磨直指之心也。達磨直指	此 經 品 名 佛 語 心 心 即 達 磨 直 指 之 心 也 達 磨 直 指 
X18n0332_001:0001c15	之心。即世尊拈華示迦葉所云涅槃妙心也。尋源會	之 心 即 世 尊 拈 華 示 迦 葉 所 云 涅 槃 妙 心 也 尋 源 會 
X18n0332_001:0001c16	宗。有自來矣。第此經文義奇奧。讀解良難。望崖而退	宗 有 自 來 矣 第 此 經 文 義 奇 奧 讀 解 良 難 望 崖 而 退 
X18n0332_001:0001c17	者有之。所幸古遺註釋。學者因之得入。然猶不能深	者 有 之 所 幸 古 遺 註 釋 學 者 因 之 得 入 然 猶 不 能 深 
X18n0332_001:0001c18	詣而遠尋宗旨。緣舊註未詳故也。如經云。五法三自	詣 而 遠 尋 宗 旨 緣 舊 註 未 詳 故 也 如 經 云 五 法 三 自 
X18n0332_001:0001c19	性八識二無我。即八識一種。與雜華密嚴等經。唯識	性 八 識 二 無 我 即 八 識 一 種 與 雜 華 密 嚴 等 經 唯 識 
X18n0332_001:0001c20	瑜伽等論。相為符證。舊註往往略之。不亦惜乎。(廣莫)	瑜 伽 等 論 相 為 符 證 舊 註 往 往 略 之 不 亦 惜 乎 廣 莫 
X18n0332_001:0001c21	思欲闡明大道。不揣已愚。乃尋經論。及諸古註。并魏	思 欲 闡 明 大 道 不 揣 已 愚 乃 尋 經 論 及 諸 古 註 并 魏 
X18n0332_001:0001c22	唐二譯。叅訂成疏。於經之隱而難解者。會彼二譯。附	唐 二 譯 叅 訂 成 疏 於 經 之 隱 而 難 解 者 會 彼 二 譯 附 
X18n0332_001:0001c23	於其下。俾可意會得之。註已明者摭之。其晦者明之。	於 其 下 俾 可 意 會 得 之 註 已 明 者 摭 之 其 晦 者 明 之 
X18n0332_001:0001c24	題名曰叅訂疏。蓋不貴竄句游心。以亂人之聰明。務	題 名 曰 叅 訂 疏 蓋 不 貴 竄 句 游 心 以 亂 人 之 聰 明 務 
X18n0332_001:0002a01	令本文無滯則已矣。疏成。壽梓以布諸方。志在就正	令 本 文 無 滯 則 已 矣 疏 成 壽 梓 以 布 諸 方 志 在 就 正 
X18n0332_001:0002a02	同業。知我罪我。所不計也。	同 業 知 我 罪 我 所 不 計 也 
X18n0332_001:0002a03	皇明萬曆三十年八月十五日吳興後學沙門廣莫	皇 明 萬 曆 三 十 年 八 月十五日 吳 興 後 學 沙 門 廣 莫 
X18n0332_001:0002a04	書于西湖秦亭山院	書 于 西 湖 秦 亭 山 院 
X18n0332_001:0002a10	 楞伽經參訂疏序	 楞 伽 經 參 訂 疏 序 
X18n0332_001:0002a12	夫正心之學有常。而邪見之情不一。何則。葢心非	夫 正 心 之 學 有 常 而 邪 見 之 情 不 一 何 則 葢 心 非 
X18n0332_001:0002a13	有也。而妙性昭昭。不可以謂無。心非無也。而幽靈	有 也 而 妙 性 昭 昭 不 可 以 謂 無 心 非 無 也 而 幽 靈 
X18n0332_001:0002a14	默默。不可以謂有。有亦非有。無亦非無。雙亦雙非。	默 默 不 可 以 謂 有 有 亦 非 有 無 亦 非 無 雙 亦 雙 非 
X18n0332_001:0002a15	極盡有無之量。而吾心之體。未始疏其涓滴也。是	極 盡 有 無 之 量 而 吾 心 之 體 未 始 疏 其 涓 滴 也 是 
X18n0332_001:0002a16	故古之人。四句橫流。百非妄作。曷甞益於是心哉。	故 古 之 人 四 句 橫 流 百 非 妄 作 曷 甞 益 於 是 心 哉 
X18n0332_001:0002a17	初祖有言。欲明是心。當以楞伽印之。印之為義。閑	初 祖 有 言 欲 明 是 心 當 以 楞 伽 印 之 印 之 為 義 閑 
X18n0332_001:0002a18	邪之謂也。群邪既破。印何所施。榛莽已闢。大道坦	邪 之 謂 也 群 邪 既 破 印 何 所 施 榛 莽 已 闢 大 道 坦 
X18n0332_001:0002a19	夷。則無適而非真際也。然則。何心非法。何法非心。	夷 則 無 適 而 非 真 際 也 然 則 何 心 非 法 何 法 非 心 
X18n0332_001:0002a20	心法兩空。空空亦空。始可與言楞伽矣。楞伽。歷劉	心 法 兩 空 空 空 亦 空 始 可 與 言 楞 伽 矣 楞 伽 歷 劉 
X18n0332_001:0002a21	宋元魏李唐三譯。而四卷者葢宋本也。以初祖付	宋 元 魏 李 唐 三 譯 而 四 卷 者 葢 宋 本 也 以 初 祖 付 
X18n0332_001:0002a22	授之言。其傳獨顯然。是經也。辭澁而義詳。情真而	授 之 言 其 傳 獨 顯 然 是 經 也 辭 澁 而 義 詳 情 真 而 
X18n0332_001:0002a23	理到。解而入者難乎其人。惜古師剏有解者不存。	理 到 解 而 入 者 難 乎 其 人 惜 古 師 剏 有 解 者 不 存 
X18n0332_001:0002a24	其名泯然而不覩其全書。次得受公集註。一往叅	其 名 泯 然 而 不 覩 其 全 書 次 得 受 公 集 註 一 往 叅 
X18n0332_001:0002b01	詣。厥旨甚微。第疲于引據而忽于源流。又次得泐	詣 厥 旨 甚 微 第 疲 于 引 據 而 忽 于 源 流 又 次 得 泐 
X18n0332_001:0002b02	公解。大略與受公同。今時清公。出觀楞伽經記。雖	公 解 大 略 與 受 公 同 今 時 清 公 出 觀 楞 伽 經 記 雖 
X18n0332_001:0002b03	思慮通長。然於才性偏忽。而旁采臆說。廁乎聖經。	思 慮 通 長 然 於 才 性 偏 忽 而 旁 采 臆 說 廁 乎 聖 經 
X18n0332_001:0002b04	此豈巧於用短而拙於用長也歟。及余歸自朝解。	此 豈 巧 於 用 短 而 拙 於 用 長 也 歟 及 余 歸 自 朝 解 
X18n0332_001:0002b05	解脫世網。晚年同仁安莫公。憇于西湖之濵。問甞	解 脫 世 網 晚 年 同 仁 安 莫 公 憇 于 西 湖 之 濵 問 甞 
X18n0332_001:0002b06	商確此經。聞其超超玄論。令人洞心駭耳。標精義。	商 確 此 經 聞 其 超 超 玄 論 令 人 洞 心 駭 耳 標 精 義 
X18n0332_001:0002b07	申微旨。婉而有歸。要皆諸名賢尋味所不到者。悉	申 微 旨 婉 而 有 歸 要 皆 諸 名 賢 尋 味 所 不 到 者 悉 
X18n0332_001:0002b08	發揚之。事核而理暢。詞平而氣和。燦然出數萬言	發 揚 之 事 核 而 理 暢 詞 平 而 氣 和 燦 然 出 數 萬 言 
X18n0332_001:0002b09	以示余。余廼更為讐訂而壽諸梓。其庶乎正心學	以 示 余 余 廼 更 為 讐 訂 而 壽 諸 梓 其 庶 乎 正 心 學 
X18n0332_001:0002b10	于將來。空情塵于本際。劫可盡也。而功不可盡也。	于 將 來 空 情 塵 于 本 際 劫 可 盡 也 而 功 不 可 盡 也 
X18n0332_001:0002b11	余知莫公舌根不壞以此。	余 知 莫 公 舌 根 不 壞 以 此 
X18n0332_001:0002b12	時	時 
X18n0332_001:0002b13	萬曆三十四年丙午夏四月佛誕日	萬 曆 三 十 四 年 丙 午 夏 四 月 佛 誕 日 
X18n0332_001:0002b14	賜進士出身承直郎奉	賜 進 士 出 身 承 直 郎 奉 
X18n0332_001:0002b15	勑贊畫薊遼保定山東等處軍務從征外國加四品	勑 贊 畫 薊 遼 保 定 山 東 等 處 軍 務 從 征 外 國 加 四 品 
X18n0332_001:0002b16	服兵部職方司主事武塘袁黃撰	服 兵 部 職 方 司 主 事 武 塘 袁 黃 撰 
X18n0332_001:0002b22	 楞伽參訂疏敘	 楞 伽 參 訂 疏 敘 
X18n0332_001:0002b24	如來出世。達磨西來。拈華示眾。面壁傳燈。皆直指心	如 來 出 世 達 磨 西 來 拈 華 示 眾 面 壁 傳 燈 皆 直 指 心 
X18n0332_001:0002c01	印。為佛宗祖。夫佛即心。心即佛也。佛與心。有二乎哉。	印 為 佛 宗 祖 夫 佛 即 心 心 即 佛 也 佛 與 心 有 二 乎 哉 
X18n0332_001:0002c02	非聖智自覺。不足以言佛。非靈鑒虗涵。不足以語心。	非 聖 智 自 覺 不 足 以 言 佛 非 靈 鑒 虗 涵 不 足 以 語 心 
X18n0332_001:0002c03	心得佛。以顯示第一義。佛因心。以化度人天。故佛佛	心 得 佛 以 顯 示 第 一 義 佛 因 心 以 化 度 人 天 故 佛 佛 
X18n0332_001:0002c04	出世。唯語此心。心之外。無法可說。識此義者。可與譚	出 世 唯 語 此 心 心 之 外 無 法 可 說 識 此 義 者 可 與 譚 
X18n0332_001:0002c05	楞伽矣。昔聞西域[馬*夌]伽城。山臨大海。傍絕門戶。非神	楞 伽 矣 昔 聞 西 域 [馬夌] 伽 城 山 臨 大 海 傍 絕 門 戶 非 神 
X18n0332_001:0002c06	通力。不可昇[遄而+王]。故名阿跋多羅。言無上也。佛以自覺	通 力 不 可 昇 [遄而王] 故 名 阿 跋 多 羅 言 無 上 也 佛 以 自 覺 
X18n0332_001:0002c07	聖智境界。其究竟直離心意識妄想。非邪智可到。而	聖智境界 其 究 竟 直 離 心 意 識 妄 想 非 邪 智 可 到 而 
X18n0332_001:0002c08	此經直指妙心。亦絕蹊徑。盖心一而已。出此心。為外	此 經 直 指 妙 心 亦 絕 蹊 徑 盖 心 一 而 已 出 此 心 為 外 
X18n0332_001:0002c09	道。為惡見。為世間法。大約有五法。三自性。八識。二無	道 為 惡 見 為 世 間 法 大 約 有 五 法 三 自 性 八 識 二 無 
X18n0332_001:0002c10	我。種種異論。是為謗因果見。拔善根本。壞清淨因。凡	我 種 種 異 論 是 為 謗 因 果 見 拔 善 根 本 壞 清 淨 因 凡 
X18n0332_001:0002c11	若此者。當墮地獄。何望聖真。故大慧菩薩。通達大乘。	若 此 者 當 墮 地 獄 何 望 聖 真 故 大 慧 菩 薩 通 達 大 乘 
X18n0332_001:0002c12	能以百八句大義。仰咨世尊。世尊隨問隨答。要以破	能 以 百 八 句 大 義 仰 咨 世 尊 世 尊 隨 問 隨 答 要 以 破 
X18n0332_001:0002c13	一切異見。如世界不實。破以幻夢犍闥婆城熱燄水	一 切 異 見 如 世 界 不 實 破 以 幻 夢 犍 闥 婆 城 熱 燄 水 
X18n0332_001:0002c14	月光。如有無識三緣。不能生法。破以龜生毛沙出油。	月 光 如 有 無 識 三 緣 不 能 生 法 破 以 龜 生 毛 沙 出 油 
X18n0332_001:0002c15	如言說諸妄想相。破以四種言說。如妄立是非。破以	如 言 說 諸 妄 想 相 破 以 四 種 言 說 如 妄 立 是 非 破 以 
X18n0332_001:0002c16	是句非句。如無始妄想二緣六因。破以泥瓶縷氎草	是 句 非 句 如 無 始 妄 想 二 緣 六 因 破 以 泥 瓶 縷 氎 草 
X18n0332_001:0002c17	席種芽酪酥及燈照色等。如七種性自性。破以七種	席 種 芽 酪 酥 及 燈 照 色 等 如 七 種 性 自 性 破 以 七 種 
X18n0332_001:0002c18	境界第一義心。如藏識轉識不異。破以泥團微塵猛	境 界 第 一 義 心 如 藏 識 轉 識 不 異 破 以 泥 團 微 塵 猛 
X18n0332_001:0002c19	風海水波浪。其反覆啟露。逐一斥破。眾義既破。自覺	風 海 水 波 浪 其 反 覆 啟 露 逐 一 斥 破 眾 義 既 破 自 覺 
X18n0332_001:0002c20	全顯。自覺即佛。佛即一心。心體本空。本然寂靜。惟遠	全 顯 自 覺 即 佛 佛 即 一 心 心 體 本 空 本 然 寂 靜 惟 遠 
X18n0332_001:0002c21	離諸相。是名不取。是名牟尼。則三世性空。復其本然	離 諸 相 是 名 不 取 是 名 牟 尼 則 三 世 性 空 復 其 本 然 
X18n0332_001:0002c22	之靜矣。佛豈從他得哉。此經大部。舊有十萬偈。百萬	之 靜 矣 佛 豈 從 他 得 哉 此 經 大 部 舊 有 十 萬 偈 百 萬 
X18n0332_001:0002c23	句。三千六萬言。總一百五十一品。今經止佛語心一	句 三 千 六 萬 言 總 一 百 五 十 一 品 今 經 止 佛 語 心 一 
X18n0332_001:0002c24	品。是百五十一之初品也。言簡而理到。與達磨直指	品 是 百 五 十 一 之 初 品 也 言 簡 而 理 到 與 達 磨 直 指 
X18n0332_001:0003a01	人心。見性成佛同義。故達磨曾語二祖曰。楞伽四卷。	人 心 見 性 成 佛 同 義 故 達 磨 曾 語 二 祖 曰 楞 伽 四 卷 
X18n0332_001:0003a02	可以印心。意有在矣。世傳。達磨不立文字。故稱直指。	可 以 印 心 意 有 在 矣 世 傳 達 磨 不 立 文 字 故 稱 直 指 
X18n0332_001:0003a03	不知楞伽。已了佛心。達磨之不立文字。抑亦述而不	不 知 楞 伽 已 了 佛 心 達 磨 之 不 立 文 字 抑 亦 述 而 不 
X18n0332_001:0003a04	作歟。余本凡愚。乍脫世網。幸遇	作 歟 余 本 凡 愚 乍 脫 世 網 幸 遇 
X18n0332_001:0003a05	仁安法師。飛錫秦亭。吟咏自適。忽以參訂一疏示余。	仁 安 法 師 飛 錫 秦 亭 吟 咏 自 適 忽 以 參 訂 一 疏 示 余 
X18n0332_001:0003a06	朝夕玩誦之。見其旁引曲證。合異歸同。真能默會世	朝 夕 玩 誦 之 見 其 旁 引 曲 證 合 異 歸 同 真 能 默 會 世 
X18n0332_001:0003a07	尊之密語。洞徹此經之玅諦矣。六節時周。五明中啟。	尊 之 密 語 洞 徹 此 經 之 玅 諦 矣 六 節 時 周 五 明 中 啟 
X18n0332_001:0003a08	靜夜伏思。竊為佛語四卷。可以四字括之。四字者何。	靜 夜 伏 思 竊 為 佛 語 四 卷 可 以 四 字 括 之 四 字 者 何 
X18n0332_001:0003a09	悟修隨證是也。盖道非悟則不入。非修則不行。非隨	悟 修 隨 證 是 也 盖 道 非 悟 則 不 入 非 修 則 不 行 非 隨 
X18n0332_001:0003a10	則無漸。非證則不了。何以故。三有眾生。以無明故。依	則 無 漸 非 證 則 不 了 何 以 故 三 有 眾 生 以 無 明 故 依 
X18n0332_001:0003a11	內心外境。造種種業。受種種苦。如夢未覺。如醉未醒。	內 心 外 境 造 種 種 業 受 種 種 苦 如 夢 未 覺 如 醉 未 醒 
X18n0332_001:0003a12	若能言下大悟。認取二障。了境如幻。自心所現。則滅	若 能 言 下 大 悟 認 取 二 障 了 境 如 幻 自 心 所 現 則 滅 
X18n0332_001:0003a13	妄想三有苦。及無知愛業緣。能以聖慧眼入。分別諦	妄 想 三 有 苦 及 無 知 愛 業 緣 能 以 聖 慧 眼 入 分 別 諦 
X18n0332_001:0003a14	理。能所既寂。境觀雙融。體用互收。寂照冥攝。不與外	理 能 所 既 寂 境 觀 雙 融 體 用 互 收 寂 照 冥 攝 不 與 外 
X18n0332_001:0003a15	道斷見性相共。而宗旨不墮矣。既悟何可不修。修行	道 斷 見 性 相 共 而 宗 旨 不 墮 矣 既 悟 何 可 不 修 修 行 
X18n0332_001:0003a16	者入禪三昧。須離群。須遠俗。須少睡眠。以專精靜業。	者 入 禪 三 昧 須 離 群 須 遠 俗 須 少 睡 眠 以 專 精 靜 業 
X18n0332_001:0003a17	尤當離惡見經論言說。及諸聲聞緣覺二乘。務在策	尤 當 離 惡 見 經 論 言 說 及 諸 聲 聞 緣 覺 二 乘 務 在 策 
X18n0332_001:0003a18	進勝行。然修有四禪。有愚夫禪。有觀察義禪。有攀緣	進 勝 行 然 修 有 四 禪 有 愚 夫 禪 有 觀察義禪 有 攀 緣 
X18n0332_001:0003a19	如禪。有如來清淨禪。四禪中擇取聖智三相。所謂無	如 禪 有 如 來 清 淨 禪 四 禪 中 擇 取 聖 智 三 相 所 謂 無 
X18n0332_001:0003a20	所有相。一切諸佛自願處相。自覺聖智究竟之相。惟	所 有 相 一切諸佛 自 願 處 相 自覺聖智 究 竟 之 相 惟 
X18n0332_001:0003a21	此當勤修學。修行得此。方能捨跛驢心。超外道見矣。	此 當勤修學 修 行 得 此 方 能 捨 跛 驢 心 超 外 道 見 矣 
X18n0332_001:0003a22	然無上正覺。豈一蹴能至哉。則當繼之以隨。隨者。佛	然 無上正覺 豈 一 蹴 能 至 哉 則 當 繼 之 以 隨 隨 者 佛 
X18n0332_001:0003a23	地不同。至無所有境。方為佛地。七地已前。未離有作。	地 不 同 至 無 所 有 境 方 為 佛 地 七 地 已 前 未 離 有 作 
X18n0332_001:0003a24	登第八地。始號不動。於是漸升諸地。住三昧境。了達	登 第 八 地 始 號 不 動 於 是 漸 升 諸 地 住 三 昧 境 了 達 
X18n0332_001:0003b01	三昧皆惟自心。得如幻定。即經所云隨入無相處。隨	三 昧 皆 惟 自 心 得 如 幻 定 即 經 所 云 隨 入 無 相 處 隨 
X18n0332_001:0003b02	入從地至地三昧境界。隨入如來身。隨入如如化。皆	入 從 地 至 地 三 昧 境 界 隨 入 如 來 身 隨 入 如 如 化 皆 
X18n0332_001:0003b03	有增進次第相續。入于第一真實之義。疾得阿耨多	有 增 進 次 第 相 續 入 于 第 一 真 實 之 義 疾 得 阿 耨 多 
X18n0332_001:0003b04	羅三藐三菩提。則具足其自覺聖智。而證無生法。證	羅 三藐三菩提 則 具 足 其 自覺聖智 而 證 無 生 法 證 
X18n0332_001:0003b05	出世間上上法。始是如來大涅槃。以其隨機赴感。名	出 世 間 上 上 法 始 是 如 來 大 涅 槃 以 其 隨 機 赴 感 名 
X18n0332_001:0003b06	為化佛。以酬其報因。名為報佛。以本覺顯照。名為智	為 化 佛 以 酬 其 報 因 名 為 報 佛 以 本 覺 顯 照 名 為 智 
X18n0332_001:0003b07	慧佛。以理體無二。名曰如如佛。當是時。自然殊勝莊	慧 佛 以 理 體 無 二 名 曰 如 如 佛 當 是 時 自 然 殊 勝 莊 
X18n0332_001:0003b08	嚴。至法雲地。住大蓮華微妙宮殿。即有同類眷屬圍	嚴 至 法 雲 地 住 大 蓮 華 微 妙 宮 殿 即 有 同 類 眷 屬 圍 
X18n0332_001:0003b09	繞。就座灌頂。顯示神力。面見諸佛如來。又乘二種無	繞 就 座 灌 頂 顯 示 神 力 面 見 諸佛如來 又 乘 二 種 無 
X18n0332_001:0003b10	量神力。分別諸法。利益眾生。吾事畢矣。然而總之。只	量 神 力 分別諸法 利 益 眾 生 吾 事 畢 矣 然 而 總 之 只 
X18n0332_001:0003b11	了吾靈鑒虗涵之妙心而已。寧有他法哉。故謂此經	了 吾 靈 鑒 虗 涵 之 妙 心 而 已 寧 有 他 法 哉 故 謂 此 經 
X18n0332_001:0003b12	為佛語心可。為佛語佛可。為無佛無心亦可。夫心豈	為 佛 語 心 可 為 佛 語 佛 可 為 無 佛 無 心 亦 可 夫 心 豈 
X18n0332_001:0003b13	可語哉。佛而語心。皆化佛。非法佛也。讀是經者。當自	可 語 哉 佛 而 語 心 皆 化 佛 非 法 佛 也 讀 是 經 者 當 自 
X18n0332_001:0003b14	得之。	得 之 
X18n0332_001:0003b15	萬曆三十七年歲次己酉秋九月括蒼李大生和南	萬 曆 三 十 七 年 歲 次 己 酉 秋 九 月 括 蒼 李 大 生 和 南 
X18n0332_001:0003b16	撰	撰 
X18n0332_001:0003b20	疏經凡例	疏 經 凡 例 
X18n0332_001:0003b21	按古凡釋經。大科分三。一序分。二正宗。三流通。此	按 古 凡 釋 經 大 科 分 三 一 序 分 二 正 宗 三 流 通 此 
X18n0332_001:0003b22	約全部而言也。今經大部未至。來秪一品。其中雖	約 全 部 而 言 也 今 經 大 部 未 至 來 秪 一 品 其 中 雖 
X18n0332_001:0003b23	有序分。然無流通。由是不拘此三。但直疏而已。	有 序 分 然 無 流 通 由 是 不 拘 此 三 但 直 疏 而 已 
X18n0332_001:0003b24	又古釋經。科分雜糅。義例蔓延。意使學者尋源會	又 古 釋 經 科 分 雜 糅 義 例 蔓 延 意 使 學 者 尋 源 會 
X18n0332_001:0003c01	宗。知有由緒。而不知末世學人。愚者眾而智者寡。	宗 知 有 由 緒 而 不 知 末 世 學 人 愚 者 眾 而 智 者 寡 
X18n0332_001:0003c02	尋枝摘葉。其心易疲。屢見有置之高閣。而經年不	尋 枝 摘 葉 其 心 易 疲 屢 見 有 置 之 高 閣 而 經 年 不 
