X60n1115_001:0157a03	毗尼日用切要	毗 尼 日 用 切 要 
X60n1115_001:0157a15	唵。伽囉帝耶莎訶(三徧)	唵 伽 囉 帝 耶 莎 訶 三 徧 
X60n1115_001:0157a16	(古德云)。	 古 德 云 
X60n1115_001:0157a17	　(聞鐘臥不起　　護法善神瞋　　現前減福慧	 聞 鐘 臥 不 起 護 法 善 神 瞋 現 前 減 福 慧 
X60n1115_001:0157a18	　後世墮蛇身)	 後 世 墮 蛇 身 
X60n1115_001:0157a19	(其懶修禪誦者報感。廣在經律中。茲不繁引)。	 其 懶 修 禪 誦 者 報 感 廣 在 經 律 中 茲 不 繁 引 
X60n1115_001:0157a20	著衣(凡著換衣時。隨其次數。一一皆誦此偈。非謂寅旦一著一誦而已)。	著 衣 凡 著 換 衣 時 隨 其 次 數 一 一 皆 誦 此 偈 非 謂 寅 旦 一 著 一 誦 而 已 
X60n1115_001:0157a21	　若著上衣　　當願眾生　　獲勝善根　　至法彼岸	 若 著 上 衣 當 願 眾 生 獲 勝 善 根 至 法 彼 岸 
X60n1115_001:0157a22	　著下裙時　　當願眾生　　服諸善根　　具足慚愧	 著 下 裙 時 當 願 眾 生 服 諸 善 根 具 足 慚 愧 
X60n1115_001:0157a23	　整衣束帶　　當願眾生　　撿束善根　　不令散失	 整 衣 束 帶 當 願 眾 生 撿 束 善 根 不 令 散 失 
X60n1115_001:0157a24	下單(鳴指三下。默念此偈呪)。	下 單 鳴 指 三 下 默 念 此 偈 呪 
X60n1115_001:0157b01	　從朝寅旦直至暮　　一切眾生自迴護	 從 朝 寅 旦 直 至 暮 一 切 眾 生 自 迴 護 
X60n1115_001:0157b02	　若於足下喪其形　　願汝即時生淨土	 若 於 足 下 喪 其 形 願 汝 即 時 生 淨 土 
X60n1115_001:0157b03	唵。逸帝律尼莎訶(三徧)	唵 逸 帝 律 尼 莎 訶 三 徧 
X60n1115_001:0157b04	行步不傷蟲	行 步 不 傷 蟲 
X60n1115_001:0157b05	　若舉於足　　當願眾生　　出生死海　　具眾善法	 若 舉 於 足 當 願 眾 生 出 生 死 海 具 眾 善 法 
X60n1115_001:0157b06	唵。地利日利莎訶(三徧)	唵 地 利 日 利 莎 訶 三 徧 
X60n1115_001:0157b07	出堂	出 堂 
X60n1115_001:0157b08	　從舍出時　　當願眾生　　深入佛智　　永出三界	 從 舍 出 時 當 願 眾 生 深 入 佛 智 永 出 三 界 
X60n1115_001:0157b09	登廁(欲大小便即當行。莫待內逼倉卒。須脫換鞋脚。不可淨鞋入廁。至當三彈指。有二義。一使	登 廁 欲 大 小 便 即 當 行 莫 待 內 逼 倉 卒 須 脫 換 鞋 脚 不 可 淨 鞋 入 廁 至 當 三 彈 指 有 二 義 一 使 
X60n1115_001:0157b10	內人知。不得迫促內人使出。二恐噉穢之鬼。令他避之。上槽復當三彈指。默念此偈呪)。	內 人 知 不 得 迫 促 內 人 使 出 二 恐 噉 穢 之 鬼 令 他 避 之 上 槽 復 當 三 彈 指 默 念 此 偈 呪 
X60n1115_001:0157b11	　大小便時　　當願眾生　　棄貪瞋癡　　蠲除罪法	 大 小 便 時 當 願 眾 生 棄 貪 瞋 癡 蠲 除 罪 法 
X60n1115_001:0157b12	唵。很魯陀耶莎訶	唵 很 魯 陀 耶 莎 訶 
X60n1115_001:0157b13	洗淨(大便畢。臨水即念此偈呪)。	洗 淨 大 便 畢 臨 水 即 念 此 偈 呪 
X60n1115_001:0157b14	　事訖就水　　當願眾生　　出世法中　　速疾而往	 事 訖 就 水 當 願 眾 生 出 世 法 中 速 疾 而 往 
X60n1115_001:0157b15	唵。室利婆醯莎訶(三徧)	唵 室 利 婆 醯 莎 訶 三 徧 
X60n1115_001:0157b16	去穢	去 穢 
X60n1115_001:0157b17	　洗滌形穢　　當願眾生　　清淨調柔　　畢竟無垢	 洗 滌 形 穢 當 願 眾 生 清 淨 調 柔 畢 竟 無 垢 
X60n1115_001:0157b18	唵。賀曩密栗帝莎訶(三徧。用左手後二指洗之)	唵 賀 曩 密 栗 帝 莎 訶 三 徧 用 左 手 後 二 指 洗 之 
X60n1115_001:0157b19	洗手	洗 手 
X60n1115_001:0157b20	　以水盥掌　　當願眾生　　得清淨手　　受持佛法	 以 水 盥 掌 當 願 眾 生 得 清 淨 手 受 持 佛 法 
X60n1115_001:0157b21	唵。主迦囉耶莎訶(三徧)	唵 主 迦 囉 耶 莎 訶 三 徧 
X60n1115_001:0157b22	(若但小便時。唯用水洗手一次即淨。若是大便去穢後洗手。或用灰泥皂角。如法洗之△溪堂雜錄云。元	 若 但 小 便 時 唯 用 水 洗 手 一 次 即 淨 若 是 大 便 去 穢 後 洗 手 或 用 灰 泥 皂 角 如 法 洗 之 溪 堂 雜 錄 云 元 
X60n1115_001:0157b23	祐中。有蜀僧智超法師。嘗誦華嚴經。已三十年。偶見一童子。風貌清爽。舉手高揖。超曰何來。曰五臺來。超	祐 中 有 蜀 僧 智 超 法 師 嘗 誦 華 嚴 經 已 三 十 年 偶 見 一 童 子 風 貌 清 爽 舉 手 高 揖 超 曰 何 來 曰 五 臺 來 超 
X60n1115_001:0157b24	曰何遠至此。曰有少事欲相導故。超曰願聞。曰吾師誦經故可嘉矣。但失在登廁洗淨時。穢水淋其手背。	曰 何 遠 至 此 曰 有 少 事 欲 相 導 故 超 曰 願 聞 曰 吾 師 誦 經 故 可 嘉 矣 但 失 在 登 廁 洗 淨 時 穢 水 淋 其 手 背 
X60n1115_001:0157c01	而未嘗用灰泥洗之。所用灰泥。律制七度。今但二三。緣此觸尚有。禮佛誦經悉皆得罪。言訖不見。超慙而	而 未 嘗 用 灰 泥 洗 之 所 用 灰 泥 律 制 七 度 今 但 二 三 緣 此 觸 尚 有 禮 佛 誦 經 悉 皆 得 罪 言 訖 不 見 超 慙 而 
X60n1115_001:0157c02	改過。識者或曰。此必文殊化現。有警於超也。故知洗手必須依法。因果經云。觸手請經。當獲廁中蟲報)。	改 過 識 者 或 曰 此 必 文 殊 化 現 有 警 於 超 也 故 知 洗 手 必 須 依 法 因 果 經 云 觸 手 請 經 當 獲 廁 中 蟲 報 
X60n1115_001:0157c03	淨面	淨 面 
X60n1115_001:0157c04	　以水洗面　　當願眾生　　得淨法門　　永無垢染	 以 水 洗 面 當 願 眾 生 得 淨 法 門 永 無 垢 染 
X60n1115_001:0157c05	唵。[口*藍]莎訶(默持二十一徧)	唵 [口藍] 莎 訶 默 持 二 十 一 徧 
X60n1115_001:0157c06	飲水	飲 水 
X60n1115_001:0157c07	　佛觀一鉢水　　八萬四千蟲　　若不持此呪	 佛 觀 一 鉢 水 八萬四千 蟲 若 不 持 此 呪 
X60n1115_001:0157c08	　如食眾生肉	 如 食 眾 生 肉 
X60n1115_001:0157c09	唵。嚩悉波囉摩尼莎訶(三徧)	唵 嚩 悉 波 囉 摩 尼 莎 訶 三 徧 
X60n1115_001:0157c10	五衣(梵語安陀會。此云作務衣。五條。一長一短。凡寺中執勞服役。路途出入徃還。當著此衣。誦	五 衣 梵 語 安 陀 會 此 云 作 務 衣 五 條 一 長 一 短 凡 寺 中 執 勞 服 役 路 途 出 入 徃 還 當 著 此 衣 誦 
X60n1115_001:0157c11	此偈呪。戒壇經云。五條表斷貪。淨身業也)。	此 偈 呪 戒 壇 經 云 五 條 表 斷 貪 淨 身 業 也 
X60n1115_001:0157c12	　善哉解脫服　　無上福田衣　　我今頂戴受	 善 哉 解 脫 服 無 上 福 田 衣 我 今 頂 戴 受 
X60n1115_001:0157c13	　世世不捨離	 世 世 不 捨 離 
X60n1115_001:0157c14	唵。悉陀耶莎訶(三徧)	唵 悉 陀 耶 莎 訶 三 徧 
X60n1115_001:0157c15	七衣(梵語鬱多羅僧。此云入眾衣。七條。二長一短。凡赴齋。聽講。持誦。坐禪。禮佛。禮塔。禮和尚上	七 衣 梵 語 鬱 多 羅 僧 此 云 入 眾 衣 七 條 二 長 一 短 凡 赴 齋 聽 講 持 誦 坐 禪 禮 佛 禮 塔 禮 和 尚 上 
X60n1115_001:0157c16	座。僧和集時。當著此衣。誦此偈呪。七衣表斷瞋。淨口業也)。	座 僧 和 集 時 當 著 此 衣 誦 此 偈 呪 七 衣 表 斷 瞋 淨 口 業 也 
X60n1115_001:0157c17	　善哉解脫服　　無上福田衣　　我今頂戴受	 善 哉 解 脫 服 無 上 福 田 衣 我 今 頂 戴 受 
X60n1115_001:0157c18	　世世常得披	 世 世 常 得 披 
X60n1115_001:0157c19	唵。度波度波莎訶(三徧)	唵 度 波 度 波 莎 訶 三 徧 
X60n1115_001:0157c20	大衣(梵語僧伽黎。此云雜碎衣。有上中下九品衣。下下品九條。下中品十一條。下上品十三條。	大 衣 梵 語 僧 伽 黎 此 云 雜 碎 衣 有 上 中 下 九 品 衣 下 下 品 九 條 下 中 品 十 一 條 下 上 品 十 三 條 
X60n1115_001:0157c21	皆二長一短。中下品十五條。中中品十七條。中上品十九條。皆三長一短。上下品二十一條。上中品二十	皆 二 長 一 短 中 下 品 十 五 條 中 中 品 十 七 條 中 上 品 十 九 條 皆 三 長 一 短 上 下 品 二 十 一 條 上 中 品 二 十 
X60n1115_001:0157c22	三條。上上品二十五條。皆四長一短。長多短少。表聖增凡減故。凡入王宮。陞座說法。入里乞食。降伏外道。	三 條 上 上 品 二 十 五 條 皆 四 長 一 短 長 多 短 少 表 聖 增 凡 減 故 凡 入 王 宮 陞 座 說 法 入 里 乞 食 降 伏 外 道 
X60n1115_001:0157c23	當著此衣。誦此偈呪。表斷癡。淨意樂也)。	當 著 此 衣 誦 此 偈 呪 表 斷 癡 淨 意 樂 也 
X60n1115_001:0157c24	　善哉解脫服　　無上福田衣　　奉持如來命	 善 哉 解 脫 服 無 上 福 田 衣 奉 持 如 來 命 
X60n1115_001:0158a01	　廣度諸眾生	 廣 度 諸 眾 生 
X60n1115_001:0158a02	唵。摩訶婆波。吒悉帝莎訶(三徧)	唵 摩 訶 婆 波 吒 悉 帝 莎 訶 三 徧 
X60n1115_001:0158a03	(葢此三衣而稱福田者。增輝記云。田畦貯水。生長嘉苗。以養形命。法衣之田。潤以四利之水。增其三善之	 葢 此 三 衣 而 稱 福 田 者 增 輝 記 云 田 畦 貯 水 生 長 嘉 苗 以 養 形 命 法 衣 之 田 潤 以 四 利 之 水 增 其 三 善 之 
X60n1115_001:0158a04	苗。以養法身慧命。藏義經云。袈裟有十種利益。一者菩提上首。二者眾處人天。三者父母反拜。四者師子	苗 以 養 法 身 慧 命 藏 義 經 云 袈 裟 有 十 種 利 益 一 者 菩 提 上 首 二 者 眾 處 人 天 三 者 父 母 反 拜 四 者 師 子 
X60n1115_001:0158a05	捨身。五者龍披免難。六者國王敬信。七者眾生禮拜。八者羅剎恭敬。九者天龍護祐。十者得成佛道。又悲	捨 身 五 者 龍 披 免 難 六 者 國 王 敬 信 七 者 眾 生 禮 拜 八 者 羅 剎 恭 敬 九 者 天 龍 護 祐 十 者 得 成 佛 道 又 悲 
X60n1115_001:0158a06	華經云。佛於寶藏佛前發願。願我成佛時。袈裟有五功德。一。入我法中。犯重邪見等。於其念中。敬心尊重。	華 經 云 佛 於 寶 藏 佛 前 發 願 願 我 成 佛 時 袈 裟 有 五 功 德 一 入 我 法 中 犯 重 邪 見 等 於 其 念 中 敬 心 尊 重 
X60n1115_001:0158a07	必得三乘授記。二。天龍鬼等。能敬此袈裟少分。即得三乘不退。三。若有鬼神諸人。得袈裟乃至四寸。飲食	必 得 三 乘 授 記 二 天 龍 鬼 等 能 敬 此 袈 裟 少 分 即 得 三 乘 不 退 三 若 有 鬼 神 諸 人 得 袈 裟 乃 至 四 寸 飲 食 
X60n1115_001:0158a08	充足。四。眾生共相違背。念袈裟尋生慈心。五。若持此少分。恭敬尊重。常得勝他。大論云。釋子受持禁戒是	充 足 四 眾 生 共 相 違 背 念 袈 裟 尋 生 慈 心 五 若 持 此 少 分 恭 敬 尊 重 常 得 勝 他 大 論 云 釋 子 受 持 禁 戒 是 
X60n1115_001:0158a09	其性。剃髮染衣是其相。四分律中。佛告諸比丘。隨所住處。常與三衣俱。譬如鳥之兩翼。恒與身俱。汝等捨	其 性 剃 髮 染 衣 是 其 相 四 分 律 中 佛 告 諸 比 丘 隨 所 住 處 常 與 三 衣 俱 譬 如 鳥 之 兩 翼 恒 與 身 俱 汝 等 捨 
X60n1115_001:0158a10	本族姓。以信出家。應當如是。所到之處。法衣隨身。不應離宿。僧祇律中。佛言。比丘三衣一鉢。須常隨身。違	本 族 姓 以 信 出 家 應 當 如 是 所 到 之 處 法 衣 隨 身 不 應 離 宿 僧 祇 律 中 佛 言 比 丘 三 衣 一 鉢 須 常 隨 身 違 
X60n1115_001:0158a11	者出界結罪。當敬三衣如塔想。十誦律中。佛言。護三衣如自皮。護鉢如眼目。所行之處。與衣鉢俱。無所顧	者 出 界 結 罪 當 敬 三 衣 如 塔 想 十 誦 律 中 佛 言 護 三 衣 如 自 皮 護 鉢 如 眼 目 所 行 之 處 與 衣 鉢 俱 無 所 顧 
X60n1115_001:0158a12	戀。猶如飛鳥。若不持三衣。入聚落俗人處。犯罪。五分律。三衣謹護。如身薄皮。常須隨身如鳥之羽。飛走相	戀 猶 如 飛 鳥 若 不 持 三 衣 入 聚 落 俗 人 處 犯 罪 五 分 律 三 衣 謹 護 如 身 薄 皮 常 須 隨 身 如 鳥 之 羽 飛 走 相 
X60n1115_001:0158a13	隨。大乘梵網菩薩戒中。佛言。若佛子。常應二時頭陀。冬夏坐禪。結夏安居。常用楊枝。澡豆。三衣。瓶。鉢。坐具。	隨 大 乘 梵 網 菩 薩 戒 中 佛 言 若 佛 子 常 應 二 時 頭 陀 冬 夏 坐 禪 結 夏 安 居 常 用 楊 枝 澡 豆 三 衣 瓶 鉢 坐 具 
X60n1115_001:0158a14	錫杖。香爐。漉水囊。手巾。刀子。火燧。鑷子。繩牀。經。律。佛像。菩薩形像。而菩薩行頭陀時。及遊方時。行來百里	錫 杖 香 爐 漉 水 囊 手 巾 刀 子 火 燧 鑷 子 繩 牀 經 律 佛 像 菩 薩 形 像 而 菩 薩 行 頭 陀 時 及 遊 方 時 行 來 百 里 
X60n1115_001:0158a15	千里。此十八種物。常隨其身。違者結罪。蓋三衣一鉢。乃佛佛親持。祖祖授受。七眾同遵。兩乘共制。若云出	千 里 此 十 八 種 物 常 隨 其 身 違 者 結 罪 蓋 三 衣 一 鉢 乃 佛 佛 親 持 祖 祖 授 受 七 眾 同 遵 兩 乘 共 制 若 云 出 
X60n1115_001:0158a16	家佛弟子。衣鉢可離。東西兩土。軌則不同者。請閱三藏。何經何律何論許開。當知佛言可信。凡語無憑。有	家 佛 弟 子 衣 鉢 可 離 東 西 兩 土 軌 則 不 同 者 請 閱 三 藏 何 經 何 律 何 論 許 開 當 知 佛 言 可 信 凡 語 無 憑 有 
X60n1115_001:0158a17	智慧者。勿染邪風。須堅信力爾)。	智 慧 者 勿 染 邪 風 須 堅 信 力 爾 
X60n1115_001:0158a18	臥具(梵語尼師壇。此云坐具。亦名隨坐衣。亦名襯足衣。長佛二搩手半。廣佛二搩手。僧祇律云。	臥 具 梵 語 尼 師 壇 此 云 坐 具 亦 名 隨 坐 衣 亦 名 襯 足 衣 長 佛 二 搩 手 半 廣 佛 二 搩 手 僧 祇 律 云 
X60n1115_001:0158a19	如來一搩手。二尺四寸。此約小尺。若準大尺。可二尺計。不得作三衣。不得淨施及取薪草盛物雜用。唯得	如 來 一 搩 手 二 尺 四 寸 此 約 小 尺 若 準 大 尺 可 二 尺 計 不 得 作 三 衣 不 得 淨 施 及 取 薪 草 盛 物 雜 用 唯 得 
X60n1115_001:0158a20	敷坐。若道行至坐處取坐之。十誦律云。新者二重。故者四重。不應受單尼師壇。律中本制緣起。為身為衣。	敷 坐 若 道 行 至 坐 處 取 坐 之 十 誦 律 云 新 者 二 重 故 者 四 重 不 應 受 單 尼 師 壇 律 中 本 制 緣 起 為 身 為 衣 
X60n1115_001:0158a21	為臥具故。事鈔云。為身者。恐坐地有所損故。次為衣者。恐無藉。三衣易壞故。為臥具者。恐身不淨。汙僧牀	為 臥 具 故 事 鈔 云 為 身 者 恐 坐 地 有 所 損 故 次 為 衣 者 恐 無 藉 三 衣 易 壞 故 為 臥 具 者 恐 身 不 淨 汙 僧 牀 
X60n1115_001:0158a22	榻故律云。新尼師壇。故者緣四邊以亂其色。若作應安緣。五分律云。裁作三分。長頭餘一。分帖四角。不帖	榻 故 律 云 新 尼 師 壇 故 者 緣 四 邊 以 亂 其 色 若 作 應 安 緣 五 分 律 云 裁 作 三 分 長 頭 餘 一 分 帖 四 角 不 帖 
X60n1115_001:0158a23	則已。根本律并寄歸傳中。不聽禮拜用以敷展。西域五天竺罕其見聞。此方禮拜展用。不知傳起何時。如	則 已 根 本 律 并 寄 歸 傳 中 不 聽 禮 拜 用 以 敷 展 西 域 五 天 竺 罕 其 見 聞 此 方 禮 拜 展 用 不 知 傳 起 何 時 如 
X60n1115_001:0158a24	遵聖制。不用為正。若論為衣。展禮無妨。詳明於斯。學者隨便)。	遵 聖 制 不 用 為 正 若 論 為 衣 展 禮 無 妨 詳 明 於 斯 學 者 隨 便 
X60n1115_001:0158b01	　臥具尼師壇　　長養心苗性　　展開登聖地	 臥 具 尼 師 壇 長 養 心 苗 性 展 開 登 聖 地 
X60n1115_001:0158b02	　奉持如來命	 奉 持 如 來 命 
X60n1115_001:0158b03	唵。檀波檀波莎訶(三徧)	唵 檀 波 檀 波 莎 訶 三 徧 
X60n1115_001:0158b04	登道場	登 道 場 
X60n1115_001:0158b05	　若得見佛　　當願眾生　　得無礙眼　　見一切佛	 若 得 見 佛 當 願 眾 生 得 無 礙 眼 見 一 切 佛 
X60n1115_001:0158b06	唵。阿密栗帝吽癹吒(三徧)	唵 阿 密 栗 帝 吽 癹 吒 三 徧 
X60n1115_001:0158b07	讚佛	讚 佛 
X60n1115_001:0158b08	　法王無上尊　　三界無倫匹　　天人之導師	 法 王 無 上 尊 三 界 無 倫 匹 天 人 之 導 師 
X60n1115_001:0158b09	　四生之慈父　　我今暫皈依　　能滅三祇業	 四 生 之 慈 父 我 今 暫 皈 依 能 滅 三 祇 業 
X60n1115_001:0158b10	　稱揚若讚歎　　億劫莫能盡	 稱 揚 若 讚 歎 億 劫 莫 能 盡 
X60n1115_001:0158b11	禮佛	禮 佛 
X60n1115_001:0158b12	　天上天下無如佛　　十方世界亦無比	 天 上 天 下 無 如 佛 十方世界 亦 無 比 
X60n1115_001:0158b13	　世間所有我盡見　　一切無有如佛者	 世 間 所 有 我 盡 見 一 切 無 有 如 佛 者 
X60n1115_001:0158b14	普禮真言	普 禮 真 言 
X60n1115_001:0158b15	唵。嚩日囉斛(三讚。三禮。須精誠作觀。五體投地。教列七種禮。不可不知。一。我慢禮。謂依位次。	唵 嚩 日 囉 斛 三 讚 三 禮 須 精 誠 作 觀 五體投地 教 列 七 種 禮 不 可 不 知 一 我 慢 禮 謂 依 位 次 
X60n1115_001:0158b16	以無恭敬。心馳外境。五輪不具。如碓上下。二。唱和禮謂麤正威儀。心無靜想。見人則身輕急禮。人去則身	以 無 恭 敬 心 馳 外 境 五 輪 不 具 如 碓 上 下 二 唱 和 禮 謂 麤 正 威 儀 心 無 靜 想 見 人 則 身 輕 急 禮 人 去 則 身 
X60n1115_001:0158b17	墮心疲。蓋心散而口唱也。三。身心恭敬禮。謂聞唱佛名。便念佛想。身心恭敬。精無厭怠。四。發智清淨禮。謂	墮 心 疲 蓋 心 散 而 口 唱 也 三 身 心 恭 敬 禮 謂 聞 唱 佛 名 便 念 佛 想 身 心 恭 敬 精 無 厭 怠 四 發 智 清 淨 禮 謂 
X60n1115_001:0158b18	達佛境界。隨心現量。禮一佛則禮一切佛。禮一拜則禮法界。以佛法身融通故。五。徧入法界禮。謂自觀身	達 佛 境 界 隨 心 現 量 禮 一 佛 則 禮 一 切 佛 禮 一 拜 則 禮 法 界 以 佛 法 身 融 通 故 五 徧 入 法 界 禮 謂 自 觀 身 
X60n1115_001:0158b19	心等法。從本以來。不離法界。佛我平等。今禮一佛。即徧禮法界諸佛。六。正觀禮。謂禮自佛。不緣他佛。何以	心 等 法 從本以來 不 離 法 界 佛 我 平 等 今 禮 一 佛 即 徧 禮 法 界 諸 佛 六 正 觀 禮 謂 禮 自 佛 不 緣 他 佛 何 以 
X60n1115_001:0158b20	故。一切眾生。各有佛性。平等正覺。七。實相平等禮。謂前有禮有觀。自他兩異。今此一禮。無自無他。凡聖一	故 一 切 眾 生 各 有 佛 性 平 等 正 覺 七 實 相 平 等 禮 謂 前 有 禮 有 觀 自 他 兩 異 今 此 一 禮 無 自 無 他 凡 聖 一 
X60n1115_001:0158b21	如。禮用不二。故文殊云。能禮所禮性空寂。前三約事。後四就理。大方廣寶篋經中。智燈聲聞問文殊言。云	如 禮 用 不 二 故 文 殊 云 能 禮 所 禮 性 空 寂 前 三 約 事 後 四 就 理 大 方 廣 寶 篋 經 中 智 燈 聲 聞 問 文 殊 言 云 
X60n1115_001:0158b22	何禮佛。文殊言。若見法淨。名見佛淨。若身若心不低不昂。正直而住。不動不搖。其心寂靜。行寂靜行。是名	何 禮 佛 文 殊 言 若 見 法 淨 名 見 佛 淨 若 身 若 心 不 低 不 昂 正 直 而 住 不 動 不 搖 其 心 寂 靜 行 寂 靜 行 是 名 
X60n1115_001:0158b23	禮佛。比丘不得通肩著袈裟禮佛。死墮鐵甲地獄。除坐禪受食。通肩不犯。比丘不得披禪衣禮佛。誦經。經	禮 佛 比 丘 不 得 通 肩 著 袈 裟 禮 佛 死 墮 鐵 甲 地 獄 除 坐 禪 受 食 通 肩 不 犯 比 丘 不 得 披 禪 衣 禮 佛 誦 經 經 
X60n1115_001:0158b24	行。及禮尊宿。塔殿前行。死變團魚龜黿之類。及不得覆頭。須露頂。違者結罪。唯除病時。大寒時。凡正信出	行 及 禮 尊 宿 塔 殿 前 行 死 變 團 魚 龜 黿 之 類 及 不 得 覆 頭 須 露 頂 違 者 結 罪 唯 除 病 時 大 寒 時 凡 正 信 出 
X60n1115_001:0158c01	家受戒者。切須慎之)。	家 受 戒 者 切 須 慎 之 
X60n1115_001:0158c02	供淨瓶(梵語軍持。此云瓶。寄歸傳云。軍持有二種。一磁瓦者是淨用。二銅鐵者是觸用。今所	供 淨 瓶 梵 語 軍 持 此 云 瓶 寄 歸 傳 云 軍 持 有 二 種 一 磁 瓦 者 是 淨 用 二 銅 鐵 者 是 觸 用 今 所 
X60n1115_001:0158c03	明者乃淨瓶也。比丘每日清旦。誦經呪畢。用淨瓶盛淨水。供於佛菩薩像前。欲須瓶盛水時。當觀想佛菩	明 者 乃 淨 瓶 也 比 丘 每 日 清 旦 誦 經 呪 畢 用 淨 瓶 盛 淨 水 供 於 佛 菩 薩 像 前 欲 須 瓶 盛 水 時 當 觀 想 佛 菩 
X60n1115_001:0158c04	薩尊容。具儀作禮起已。取瓶默持此偈呪)。	薩 尊 容 具 儀 作 禮 起 已 取 瓶 默 持 此 偈 呪 
X60n1115_001:0158c05	　手執淨瓶　　當願眾生　　內外無垢　　悉令光潔	 手 執 淨 瓶 當 願 眾 生 內 外 無 垢 悉 令 光 潔 
X60n1115_001:0158c06	唵。勢伽嚕迦叱。[羊*含]叱莎訶(三徧)	唵 勢 伽 嚕 迦 叱 [羊含] 叱 莎 訶 三 徧 
X60n1115_001:0158c07	蕩淨瓶真言(既禮佛起。持空瓶至淨水所。左手撩衣。右手持瓶。徐徐先取水蕩三次。每	蕩 淨 瓶 真 言 既 禮 佛 起 持 空 瓶 至 淨 水 所 左 手 撩 衣 右 手 持 瓶 徐 徐 先 取 水 蕩 三 次 每 
X60n1115_001:0158c08	次誦此呪七徧。其蕩瓶水。莫仍注淨水中。須棄於外)。	次 誦 此 呪 七 徧 其 蕩 瓶 水 莫 仍 注 淨 水 中 須 棄 於 外 
X60n1115_001:0158c09	唵。[口*藍]莎訶(二十一徧)	唵 [口藍] 莎 訶 二 十 一 徧 
X60n1115_001:0158c10	灌水真言(既已蕩淨無塵。滿灌淨水。默持此呪)。	灌 水 真 言 既 已 蕩 淨 無 塵 滿 灌 淨 水 默 持 此 呪 
X60n1115_001:0158c11	唵。嚩悉鉢囉摩尼莎訶(三徧)	唵 嚩 悉 鉢 囉 摩 尼 莎 訶 三 徧 
X60n1115_001:0158c12	(到佛前胡跪。左手持瓶。右手作普供養印。念大悲呪七徧。禮拜而退。下晚出水。結印同前。先念大悲呪七	 到 佛 前 胡 跪 左 手 持 瓶 右 手 作 普 供 養 印 念 大 悲 呪 七 徧 禮 拜 而 退 下 晚 出 水 結 印 同 前 先 念 大 悲 呪 七 
X60n1115_001:0158c13	徧。心經徃生呪各七徧。出外散水於淨地。手作甘露印法。口默念甘露真言)。	徧 心 經 徃 生 呪 各 七 徧 出 外 散 水 於 淨 地 手 作 甘 露 印 法 口 默 念 甘 露 真 言 
X60n1115_001:0158c14	曩謨蘇嚕婆耶。怛他誐多耶。怛姪他。唵。蘇嚕蘇嚕。鉢	曩 謨 蘇 嚕 婆 耶 怛 他 誐 多 耶 怛 姪 他 唵 蘇 嚕 蘇 嚕 鉢 
X60n1115_001:0158c15	囉蘇嚕。鉢囉蘇嚕。娑婆訶(三徧)	囉 蘇 嚕 鉢 囉 蘇 嚕 娑 婆 訶 三 徧 
X60n1115_001:0158c16	(念時觀想瓶為如意瓶。流出種種飲食。先諸天。次鬼神。後餓鬼。畜生。各獲飽滿。又想瓶。出樓閣。宮殿。珍寶。	 念 時 觀 想 瓶 為 如 意 瓶 流 出 種 種 飲 食 先 諸 天 次 鬼 神 後 餓 鬼 畜 生 各 獲 飽 滿 又 想 瓶 出 樓 閣 宮 殿 珍 寶 
