X44n0750_001:0874b06	 佛說目連五百問經略解序	 佛 說 目 連 五 百 問 經 略 解 序 
X44n0750_001:0874b22	無遏絕焉。是為序。	無 遏 絕 焉 是 為 序 
X44n0750_001:0874b23	崇禎七年仲春中澣菩薩誕日刀果道人性祇謹識	崇 禎 七 年 仲 春 中 澣 菩 薩 誕 日 刀 果 道 人 性 祇 謹 識 
X44n0750_001:0874c04	佛說目連問戒律中五百輕重事經略解目次	佛 說 目 連 問 戒 律 中 五 百 輕 重 事 經 略 解 目 次 
X44n0750_001:0874c06	卷上	卷 上 
X44n0750_001:0874c07	自序	自 序 
X44n0750_001:0874c08	五篇事品第一問佛事品第二	五 篇 事 品 第 一 問 佛 事 品 第 二 
X44n0750_001:0874c09	問法事品第三結界法品第四	問 法 事 品 第 三 結 界 法 品 第 四 
X44n0750_001:0874c10	問歲坐事品第五度人事品第六	問 歲 坐 事 品 第 五 度 人 事 品 第 六 
X44n0750_001:0874c11	問受戒事品第七受施事品第八	問 受 戒 事 品 第 七 受 施 事 品 第 八 
X44n0750_001:0874c12	疾病事品第九死亡事品第十	疾 病 事 品 第 九 死 亡 事 品 第 十 
X44n0750_001:0874c13	卷下	卷 下 
X44n0750_001:0874c14	三衣事品第十一鉢事品第十二	三 衣 事 品 第 十 一 鉢 事 品 第 十 二 
X44n0750_001:0874c15	雜事品第十三三自皈事品第十四	雜 事 品 第 十 三 三 自 皈 事 品 第 十 四 
X44n0750_001:0874c16	問五戒事品第十五十戒事品第十六	問 五 戒 事 品 第 十 五 十 戒 事 品 第 十 六 
X44n0750_001:0874c17	問沙彌品第十七歲坐竟懺悔文	問 沙 彌 品 第 十 七 歲 坐 竟 懺 悔 文 
X44n0750_001:0874c18	此九十日中所犯事通威儀	此 九 十 日 中 所 犯 事 通 威 儀 
X44n0750_001:0874c20	佛說目連問戒律中五百輕重事經略解目次(終)	佛 說 目 連 問 戒 律 中 五 百 輕 重 事 經 略 解 目 次 終 
X44n0750_001:0875a05	佛說目連問戒律中五百輕重事經	佛 說 目 連 問 戒 律 中 五 百 輕 重 事 經 
X44n0750_001:0875a06	略解卷上	略 解 卷 上 
X44n0750_001:0875a08	失譯人名附東晉錄	失 譯 人 名 附 東 晉 錄 
X44n0750_001:0875a09	明姑蘇報國寺弘戒沙門性祇　述	明 姑 蘇 報 國 寺 弘 戒 沙 門 性 祇 述 
X44n0750_001:0875a10	(△將釋此經。大文分二。初釋題。二釋文。釋題二。初正釋題目)。	 將 釋 此 經 大 文 分 二 初 釋 題 二 釋 文 釋 題 二 初 正 釋 題 目 
X44n0750_001:0875a11	(經通五人所說。言佛說者。揀非菩薩天仙化人。是釋迦如來金口親宣。以非他佛。不別立名。故但言佛說也。離	 經 通 五 人 所 說 言 佛 說 者 揀 非 菩 薩 天 仙 化 人 是 釋 迦 如 來 金 口 親 宣 以 非 他 佛 不 別 立 名 故 但 言 佛 說 也 離 
X44n0750_001:0875a12	而釋之。佛者覺照義。覺者破大夜之重昏。照者朗萬法之幽邃。乃至自覺覺他覺行圓滿等。俱如常解不引。說	而 釋 之 佛 者 覺 照 義 覺 者 破 大 夜 之 重 昏 照 者 朗 萬 法 之 幽 邃 乃 至 自覺覺他 覺 行 圓 滿 等 俱 如 常 解 不 引 說 
X44n0750_001:0875a13	者悅也。佛以八音回辨。觀機應病。稱悅眾心。故云悅。梵語目揵連。此云采菽氏。亦如常解。尊者神通第一。切為	者 悅 也 佛 以 八 音 回 辨 觀 機 應 病 稱 悅 眾 心 故 云 悅 梵 語 目 揵 連 此 云 采 菽 氏 亦 如 常 解 尊 者 神通第一 切 為 
X44n0750_001:0875a14	物情。逆知末世眾生。雖云學道戒律難持。來時救弊。故興此問。使吾世尊一一發明。令人進修有地。實乃大權	物 情 逆 知 末 世 眾 生 雖 云 學 道 戒 律 難 持 來 時 救 弊 故 興 此 問 使 吾 世 尊 一 一 發 明 令 人 進 修 有 地 實 乃 大 權 
X44n0750_001:0875a15	示現。行菩薩道也。防非止惡曰戒。調伏身心曰律。又文殊淨律經云。調伏恩愛塵勞曰律。曉了貪欲故云為律。	示 現 行菩薩道 也 防 非 止 惡 曰 戒 調 伏 身 心 曰 律 又 文 殊 淨 律 經 云 調 伏 恩 愛 塵 勞 曰 律 曉 了 貪 欲 故 云 為 律 
X44n0750_001:0875a16	戒相不勝其廣略申五百而統之。言輕重者。在五篇中而為輕重。如四波羅夷為重。十三僧殘為輕。僧殘為重。	戒 相 不 勝 其 廣 略 申 五 百 而 統 之 言 輕 重 者 在 五 篇 中 而 為 輕 重 如 四波羅夷 為 重 十三僧殘 為 輕 僧 殘 為 重 
X44n0750_001:0875a17	捨墮為輕。乃至提舍尼為重。眾學為輕。事者事相。即五篇五百等之條相也。其問一有所犯者。遇知律之師。或	捨 墮 為 輕 乃 至 提 舍 尼 為 重 眾 學 為 輕 事 者 事 相 即 五 篇 五 百 等 之 條 相 也 其 問 一 有 所 犯 者 遇 知 律 之 師 或 
X44n0750_001:0875a18	諫或治。或自知而懺悔。更不再犯。如是修行。調其三業。制伏過非。即名正智。此乃初心入道之階梯。輕重事相。	諫 或 治 或 自 知 而 懺 悔 更 不 再 犯 如 是 修 行 調 其 三 業 制 伏 過 非 即 名 正 智 此 乃 初 心 入 道 之 階 梯 輕 重 事 相 
X44n0750_001:0875a19	寧可缺乎。不然放曠身心。全無羈勒。事行不諳。撥無因果。而非罪福。莾莾蕩蕩自招殃禍者。過在於斯矣。嗚呼	寧 可 缺 乎 不 然 放 曠 身 心 全 無 羈 勒 事 行 不 諳 撥無因果 而 非 罪 福 莾 莾 蕩 蕩 自 招 殃 禍 者 過 在 於 斯 矣 嗚 呼 
X44n0750_001:0875a20	近來一等狂妄。初心出家未幾。經教未通。戒律未明。聽信一等狂騁之師。未得謂得。開口便言。我修大乘頓教。	近 來 一 等 狂 妄 初 心 出 家 未 幾 經 教 未 通 戒 律 未 明 聽 信 一 等 狂 騁 之 師 未 得 謂 得 開 口 便 言 我 修 大 乘 頓 教 
X44n0750_001:0875a21	超佛越祖。悟道在心。不在戒相。何用如是繁瑣。反拘乎身耶。如是等非議多言。不能盡述。惜哉。此等之流。蔑裂	超 佛 越 祖 悟 道 在 心 不 在 戒 相 何 用 如 是 繁 瑣 反 拘 乎 身 耶 如 是 等 非 議 多 言 不 能 盡 述 惜 哉 此 等 之 流 蔑 裂 
X44n0750_001:0875a22	戒律。輕毀聖言。吾亦不知其是何心行歟。此即執理行廢事行。不達理事無礙者之過也。梵語素怛覽。此云契	戒 律 輕 毀 聖 言 吾 亦 不 知 其 是 何 心 行 歟 此 即 執 理 行 廢 事 行 不 達 理 事 無 礙 者 之 過 也 梵 語 素 怛 覽 此 云 契 
X44n0750_001:0875a23	經。契理合機。故云契經。又經者徑也。即下五篇五百。乃脩行入道之徑路。心欲依此進修。始從博地凡夫。直至	經 契 理 合 機 故 云 契 經 又 經 者 徑 也 即 下 五 篇 五 百 乃 脩 行 入 道 之 徑 路 心 欲 依 此 進 修 始 從 博 地 凡 夫 直 至 
X44n0750_001:0875a24	薩婆若海。莫不由斯而入故也。餘有五重玄義。乃至人法等釋俱詳。他解不贅○次釋譯人名。譯人失名者。據	薩 婆 若 海 莫 不 由 斯 而 入 故 也 餘 有 五 重 玄 義 乃 至 人 法 等 釋 俱 詳 他 解 不 贅 次 釋 譯 人 名 譯 人 失 名 者 據 
X44n0750_001:0875b01	新疏有多義。或彼時朝廷事多。不暇請奏。或翻經少。行道不久。有事西歸。未及傳名於此上故。乃至後秦羅什	新 疏 有 多 義 或 彼 時 朝 廷 事 多 不 暇 請 奏 或 翻 經 少 行 道 不 久 有 事 西 歸 未 及 傳 名 於 此 上 故 乃 至 後 秦 羅 什 
X44n0750_001:0875b02	翻經。大弘聖教。所譯般若維摩法華等經智度百門等論。故云附東晉者。必也是乎。晉有東西者。始以武皇帝	翻 經 大 弘 聖 教 所 譯 般 若 維 摩 法 華 等 經 智 度 百 門 等 論 故 云 附 東 晉 者 必 也 是 乎 晉 有 東 西 者 始 以 武 皇 帝 
X44n0750_001:0875b03	司馬氏受魏禪。建都於洛陽。西晉遭亂。元帝渡江。復建都於江東。即位建康。故曰東晉。錄者。有云唐宣律師內	司 馬 氏 受 魏 禪 建 都 於 洛 陽 西 晉 遭 亂 元 帝 渡 江 復 建 都 於 江 東 即 位 建 康 故 曰 東 晉 錄 者 有 云 唐 宣 律 師 內 
X44n0750_001:0875b04	典錄也。俱俟再考)。(△初釋題竟。二釋文分三。初序分。二正宗分。三流通分。序分二。初通序又二。初立品名)。	典 錄 也 俱 俟 再 考 初 釋 題 竟 二 釋 文 分 三 初 序 分 二 正 宗 分 三 流 通 分 序 分 二 初 通 序 又 二 初 立 品 名 
X44n0750_001:0875b05	五篇事品第一	五 篇 事 品 第 一 
X44n0750_001:0875b06	(五篇者。如下所明。應當學至波羅夷等是也。篇者編次也。章段之義。事即事相。即下五種事跡是也。品者	 五 篇 者 如 下 所 明 應 當 學 至 波 羅 夷 等 是 也 篇 者 編 次 也 章 段 之 義 事 即 事 相 即 下 五 種 事 跡 是 也 品 者 
X44n0750_001:0875b07	義類相從曰品。亦章段之義。但彼此總別略異也)。(△次入文)。	義 類 相 從 曰 品 亦 章 段 之 義 但 彼 此 總 別 略 異 也 次 入 文 
X44n0750_001:0875b08	如是我聞。一時佛住王舍城迦蘭陀竹園(如是指法之辭。如是	如是我聞 一 時 佛 住 王 舍 城 迦 蘭 陀 竹 園 如 是 指 法 之 辭 如 是 
X44n0750_001:0875b09	之法。我從佛聞。自我親聞。非胸臆之談。亦非私淑之說也。師資相契機教相投之時。故云一時。佛說法之主。亦	之 法 我 從 佛 聞 自 我 親 聞 非 胸 臆 之 談 亦 非 私 淑 之 說 也 師 資 相 契 機 教 相 投 之 時 故 云 一 時 佛 說 法 之 主 亦 
X44n0750_001:0875b10	即釋迦牟尼佛。千王所住之處。故云王舍城也。迦蘭陀者。經律皆云山鼠之名也。時毗舍離王入山。於樹下眠。	即 釋 迦 牟 尼 佛 千 王 所 住 之 處 故 云 王 舍 城 也 迦 蘭 陀 者 經 律 皆 云 山 鼠 之 名 也 時 毗 舍 離 王 入 山 於 樹 下 眠 
X44n0750_001:0875b11	有大毒蛇。欲出害王。樹上有鼠。下來鳴。令王覺。王感其恩。將一村食供之。即號此為迦蘭陀村。村中有一大富	有 大 毒 蛇 欲 出 害 王 樹 上 有 鼠 下 來 鳴 令 王 覺 王 感 其 恩 將 一 村 食 供 之 即 號 此 為 迦 蘭 陀 村 村 中 有 一 大 富 
X44n0750_001:0875b12	長者。王即賜號迦蘭陀。長者先以此園。施諸外道。後見佛。又聞深法。恨不以園得施如來。時地神知其意。為現	長 者 王 即 賜 號 迦 蘭 陀 長 者 先 以 此 園 施 諸 外 道 後 見 佛 又 聞 深 法 恨 不 以 園 得 施 如 來 時 地 神 知 其 意 為 現 
X44n0750_001:0875b13	灾怪。怖諸外道。逐之令出。告長者曰。欲以園施佛。汝宜速去。外道含怒而出。長者歡喜。建立精舍。躬往請佛。於	灾 怪 怖 諸 外 道 逐 之 令 出 告 長 者 曰 欲 以 園 施 佛 汝 宜 速 去 外 道 含 怒 而 出 長 者 歡 喜 建 立 精 舍 躬 往 請 佛 於 
X44n0750_001:0875b14	中說法。故〔去〕迦蘭等。此是說法之處也。但缺聽眾。必譯人略之可知。更有六種成就等。亦詳他處。茲不繁解)。(△	中 說 法 故 去 迦 蘭 等 此 是 說 法 之 處 也 但 缺 聽 眾 必 譯 人 略 之 可 知 更 有 六 種 成 就 等 亦 詳 他 處 茲 不 繁 解 
X44n0750_001:0875b15	通序竟。二別序分四。一當機起欲所問)。	通 序 竟 二 別 序 分 四 一 當 機 起 欲 所 問 
X44n0750_001:0875b16	是時目連從坐而起。白佛言。世尊。我今欲有所問。惟	是 時 目 連 從 坐 而 起 白 佛 言 世 尊 我 今 欲 有 所 問 惟 
X44n0750_001:0875b17	願世尊。(發大慈悲)為我演說(起坐稟白。師資常軌。演者宣揚流布之辭。此乃尊者為眾	願 世 尊 發 大 慈 悲 為 我 演 說 起 坐 稟 白 師 資 常 軌 演 者 宣 揚 流 布 之 辭 此 乃 尊 者 為 眾 
X44n0750_001:0875b18	生故。而發問也。先白而後請問者。以尊如來。不敢輙問故)。(△二如來讚善許問)。	生 故 而 發 問 也 先 白 而 後 請 問 者 以 尊 如 來 不 敢 輙 問 故 二 如 來 讚 善 許 問 
X44n0750_001:0875b19	佛言善哉。汝所問者。能大利益無量眾生。恣汝所問	佛 言 善 哉 汝 所 問 者 能 大 利 益 無 量 眾 生 恣 汝 所 問 
X44n0750_001:0875b20	(善者能也。因其所問。必有所說。使眾聞知。必獲大利故。此為饒益有情問故。讚其能也)。(△三正問比丘所犯)	 善 者 能 也 因 其 所 問 必 有 所 說 使 眾 聞 知 必 獲 大 利 故 此 為 饒益有情 問 故 讚 其 能 也 三 正 問 比 丘 所 犯 
X44n0750_001:0875b21	目連白佛言。世尊。末世比丘。(遠指今時受戒比丘。比丘義亦如常解。雖云受	目 連 白 佛 言 世 尊 末 世 比 丘 遠 指 今 時 受 戒 比 丘 比 丘 義 亦 如 常 解 雖 云 受 
X44n0750_001:0875b22	戒。信根淺薄。不重佛教。不遵律儀。所以)輕慢佛語。犯眾學戒。(梵語式叉迦羅尼。此	戒 信 根 淺 薄 不 重 佛 教 不 遵 律 儀 所 以 輕 慢 佛 語 犯 眾 學 戒 梵 語 式叉迦羅尼 此 
X44n0750_001:0875b23	云應當學。梵語突吉羅此云惡作。又云惡說。餘戒罪重易持。此戒微細難持易犯。常須念學。故不列罪名。但言	云 應 當 學 梵 語 突 吉 羅 此 云 惡 作 又 云 惡 說 餘 戒 罪 重 易 持 此 戒 微 細 難 持 易 犯 常 須 念 學 故 不 列 罪 名 但 言 
X44n0750_001:0875b24	應當學)雜用三寶物。(且說十方常住招提等物。彼此互用。乃至侵剋等事。總是因果不明。	應 當 學 雜 用 三 寶 物 且 說 十 方 常 住 招 提 等 物 彼 此 互 用 乃 至 侵 剋 等 事 總 是 因 果 不 明 
X44n0750_001:0875c01	俱名雜用)當墮何處。(當機舉眾學雜用等二事為問。意含五篇在內有犯。如是等過。各當墮於	俱 名 雜 用 當 墮 何 處 當 機 舉 眾 學 雜 用 等 二 事 為 問 意 含 五 篇 在 內 有 犯 如 是 等 過 各 當 墮 於 
X44n0750_001:0875c02	何等罪報。目連非是不知。但請佛答。令人皈信。而不疑故。特以此請問)。(△四如來誡聽許說)。	何 等 罪 報 目 連 非 是 不 知 但 請 佛 答 令 人 皈 信 而 不 疑 故 特 以 此 請 問 四 如 來 誡 聽 許 說 
X44n0750_001:0875c03	爾時佛告目連。諦聽諦聽。當為汝說(諦者實也。聽者信也。佛所說法。	爾 時 佛 告 目 連 諦 聽 諦 聽 當 為 汝 說 諦 者 實 也 聽 者 信 也 佛 所 說 法 
X44n0750_001:0875c04	真實無異。汝當息慮忘緣。諦信而聽。善思念之)。(△二正宗分分二。初總明五篇以定輕重罪報之果。下別明五	真 實 無 異 汝 當 息 慮 忘 緣 諦 信 而 聽 善思念之 二 正 宗 分 分 二 初 總 明 五 篇 以 定 輕 重 罪 報 之 果 下 別 明 五 
X44n0750_001:0875c05	百。以應輕重報果之因。初總明五篇分五。先明眾學罪報。承上說字來)。	百 以 應 輕 重 報 果 之 因 初 總 明 五 篇 分 五 先 明 眾 學 罪 報 承 上 說 字 來 
X44n0750_001:0875c06	若比丘無慚無愧。(若者假若之辭。既稱比丘。當具慚愧。慚愧者。明信因果柔和知足之	若 比 丘 無慚無愧 若 者 假 若 之 辭 既 稱 比 丘 當 具 慚 愧 慚 愧 者 明 信 因 果 柔 和 知 足 之 
X44n0750_001:0875c07	謂也。經云。慚愧有二。一者慚自不作惡。二者傀不令他作。又云慚者慚天。愧者愧人。有慚愧者。可名為人。若不	謂 也 經 云 慚 愧 有 二 一 者 慚 自 不 作 惡 二 者 傀 不 令 他 作 又 云 慚 者 慚 天 愧 者 愧 人 有 慚 愧 者 可 名 為 人 若 不 
X44n0750_001:0875c08	慚愧。與諸禽獸不相異也。設或有此。無慚愧人罔自尊大。而使)輕慢佛語。犯眾學戒。	慚 愧 與 諸 禽 獸 不 相 異 也 設 或 有 此 無 慚 愧 人 罔 自 尊 大 而 使 輕 慢 佛 語 犯 眾 學 戒 
X44n0750_001:0875c09	(齊整著三衣內衣。乃至人持葢不應為說法。百法之內。隨犯一法。而不懺悔者。當墮地獄之中。受大苦惱。有多	 齊 整 著 三 衣 內 衣 乃 至 人 持 葢 不 應 為 說 法 百 法 之 內 隨 犯 一 法 而 不 懺 悔 者 當 墮 地 獄 之 中 受 大 苦 惱 有 多 
X44n0750_001:0875c10	少時分○下明罪報時分)如四天王。壽五百歲。墮泥犂中。(四天王居須彌	少 時 分 下 明 罪 報 時 分 如 四 天 王 壽 五 百 歲 墮 泥 犂 中 四 天 王 居 須 彌 
X44n0750_001:0875c11	山腹日月遊行之所。東方持國。南方增長。西方廣目。北方多聞。各有統領等。故名四天王。俱舍論云。人間五十	山 腹 日 月 遊 行 之 所 東 方 持 國 南 方 增 長 西 方 廣 目 北 方 多 聞 各 有 統 領 等 故 名 四 天 王 俱 舍 論 云 人 間 五 十 
X44n0750_001:0875c12	年。此天一晝夜。梵語泥犁耶。此云地獄。總有十八三十六百八等之不一。秦言無有。無有喜樂。無氣味。無歡喜。	年 此 天 一 晝 夜 梵 語 泥 犁 耶 此 云 地 獄 總 有 十 八 三 十 六 百 八 等 之 不 一 秦 言 無 有 無 有 喜 樂 無 氣 味 無 歡 喜 
X44n0750_001:0875c13	故云無有。或言卑下。或言墮落。中陰倒懸。諸根皆毀壞故。或言無者更無赦處。此初篇所犯者。墮等活地獄。謂	故 云 無 有 或 言 卑 下 或 言 墮 落 中 陰 倒 懸 諸 根 皆 毀 壞 故 或 言 無 者 更 無 赦 處 此 初 篇 所 犯 者 墮 等活地獄 謂 
X44n0750_001:0875c14	彼罪人。手生鐵爪。相摑肉墮。或獄卒唱。或冷風吹活。兩緣雖異。等一活故)於人間數九百	彼 罪 人 手 生 鐵 爪 相 摑 肉 墮 或 獄 卒 唱 或 冷 風 吹 活 兩 緣 雖 異 等 一 活 故 於 人 間 數 九 百 
X44n0750_001:0875c15	千歲(其數應該九百萬歲。千者筆悞。何也。人間五十年為此天一日。一萬八千年為此天一年。十八	千 歲 其 數 應 該 九 百 萬 歲 千 者 筆 悞 何 也 人 間 五 十 年 為 此 天 一 日 一 萬 八 千 年 為 此 天 一 年 十 八 
X44n0750_001:0875c16	萬年為十年。一百八十萬年為百年。五百年五得五百萬。五八四百萬。理應九百萬歲。可知矣。此處與最後。有	萬 年 為 十 年 一 百 八 十 萬 年 為 百 年 五 百 年 五 得 五 百 萬 五 八 四 百 萬 理 應 九 百 萬 歲 可 知 矣 此 處 與 最 後 有 
X44n0750_001:0875c17	地獄經佛齋等經。各有數量。大略相倣。故不繁引。當知犯此最後極輕之過。尚受此等長遠之苦。況後後重重	地 獄 經 佛 齋 等 經 各 有 數 量 大 略 相 倣 故 不 繁 引 當 知 犯 此 最 後 極 輕 之 過 尚 受 此 等 長 遠 之 苦 況 後 後 重 重 
X44n0750_001:0875c18	之苦耶。學道者寧不慎之哉)。(△二明提舍尼罪報)。	之 苦 耶 學 道 者 寧 不 慎 之 哉 二 明 提 舍 尼 罪 報 
X44n0750_001:0875c19	犯波羅提提舍尼。(梵語也。此云向彼悔。從對治境以立名。有四。無病自手受食等。如律	犯 波羅提提舍尼 梵 語 也 此 云 向 彼 悔 從 對 治 境 以 立 名 有 四 無 病 自 手 受 食 等 如 律 
X44n0750_001:0875c20	所明。此罪應發露。又云悔過法。下明時分)如三十三天壽千歲。墮泥犂中。	所 明 此 罪 應 發 露 又 云 悔 過 法 下 明 時 分 如 三十三天 壽 千 歲 墮 泥 犂 中 
X44n0750_001:0875c21	(此忉利天也。居須彌頂。此四方各有八。共三十二天圍遶。聽帝釋說十善法。以為其主。故云三十三。論云。人間	 此 忉 利 天 也 居 須 彌 頂 此 四 方 各 有 八 共 三 十 二 天 圍 遶 聽 帝 釋 說 十 善 法 以 為 其 主 故 云 三 十 三 論 云 人 間 
X44n0750_001:0875c22	一百歲。比天一晝夜。犯此戒者。墮黑繩地獄等苦。以熱鐵繩。絣量肢體。後方囋鋸故)於人間數	一 百 歲 比 天 一 晝 夜 犯 此 戒 者 墮 黑繩地獄 等 苦 以 熱 鐵 繩 絣 量 肢 體 後 方 囋 鋸 故 於 人 間 數 
X44n0750_001:0875c23	三億六十千歲(歲數言三億等者。億有多種不同。有十萬為億。百萬為億。千萬為億。若以	三 億 六 十 千 歲 歲 數 言 三 億 等 者 億 有 多 種 不 同 有 十 萬 為 億 百 萬 為 億 千 萬 為 億 若 以 
X44n0750_001:0875c24	千萬為億者。億字不悞。六十千者筆悞。十字應改千字。何也。當知依前九百萬歲。四倍加算。的有三千六百萬	千 萬 為 億 者 億 字 不 悞 六 十 千 者 筆 悞 十 字 應 改 千 字 何 也 當 知 依 前 九 百 萬 歲 四 倍 加 算 的 有 三 千 六 百 萬 
X44n0750_001:0876a01	歲故)。(△三波逸提罪報)。	歲 故 三 波 逸 提 罪 報 
X44n0750_001:0876a02	犯波夜提。(亦云波逸提。此云墮。墮於眾合地獄。此有九十法。始於知而妄語。終于如來等量。作	犯 波 夜 提 亦 云 波 逸 提 此 云 墮 墮 於 眾 合 地 獄 此 有 九 十 法 始 於 知 而 妄 語 終 于 如 來 等 量 作 
X44n0750_001:0876a03	衣但略。尼薩耆波逸提俱詳比丘戒本可知○下明時分)如夜摩天。壽二千歲。墮	衣 但 略 尼薩耆波逸提 俱 詳 比 丘 戒 本 可 知 下 明 時 分 如 夜 摩 天 壽 二 千 歲 墮 
X44n0750_001:0876a04	泥犂中。(梵語須夜摩。此云善時分。又云妙善。又云須燄摩。此云時分。時唱快樂故。或云受五欲境。	泥 犂 中 梵 語 須 夜 摩 此 云 善 時 分 又 云 妙 善 又 云 須 燄 摩 此 云 時 分 時 唱 快 樂 故 或 云 受 五 欲 境 
X44n0750_001:0876a05	知時分故。人間二百歲。此天為一日。十□云。墮在燒煑覆障地獄。八熱通為燒煑。八寒黑暗。通為覆障)於	知 時 分 故 人 間 二 百 歲 此 天 為 一 日 十 云 墮 在 燒 煑 覆 障 地 獄 八 熱 通 為 燒 煑 八 寒 黑 暗 通 為 覆 障 於 
X44n0750_001:0876a06	人間數二十億千歲(此中歲數亦當依前第二篇中四倍算。該一萬四千四百萬歲	人 間 數 二 十 億 千 歲 此 中 歲 數 亦 當 依 前 第 二 篇 中 四 倍 算 該 一 萬 四 千 四 百 萬 歲 
X44n0750_001:0876a07	是實。此億應以萬萬為億也。此中二十億者。亦是傳寫有悞可知)。(△四偷蘭遮罪報)。	是 實 此 億 應 以 萬 萬 為 億 也 此 中 二 十 億 者 亦 是 傳 寫 有 悞 可 知 四 偷 蘭 遮 罪 報 
X44n0750_001:0876a08	犯偷蘭遮。(梵語也。善見律云。偷蘭名大。遮是華言。謂遮障善道。華梵雙舉也。謂犯此罪者。大障	犯 偷 蘭 遮 梵 語 也 善 見 律 云 偷 蘭 名 大 遮 是 華 言 謂 遮 障 善 道 華 梵 雙 舉 也 謂 犯 此 罪 者 大 障 
X44n0750_001:0876a09	善道。墮于惡趣。善即人天。惡即地獄餓鬼畜生也。體是鄙穢。從不善體。以立名者。由能成四波羅夷十三僧殘	善 道 墮 于 惡 趣 善 即 人 天 惡 即 地 獄 餓 鬼 畜 生 也 體 是 鄙 穢 從 不 善 體 以 立 名 者 由 能 成 四波羅夷 十三僧殘 
X44n0750_001:0876a10	兩篇之罪故。又有醜惡二種之分。如犯殺生妄語二種重罪。成即波羅夷。欲作未成即名惡偷蘭。如犯淫盜二	兩 篇 之 罪 故 又 有 醜 惡 二 種 之 分 如 犯 殺 生 妄 語 二 種 重 罪 成 即 波 羅 夷 欲 作 未 成 即 名 惡 偷 蘭 如 犯 淫 盜 二 
X44n0750_001:0876a11	種重罪。成即波羅夷。欲作未成名醜偷蘭。十三僧殘中。當例此說。如故〔瀉〕精等。成則僧殘。未成則偷蘭遮。醜惡	種 重 罪 成 即 波 羅 夷 欲 作 未 成 名 醜 偷 蘭 十三僧殘 中 當 例 此 說 如 故 瀉 精 等 成 則 僧 殘 未 成 則 偷 蘭 遮 醜 惡 
X44n0750_001:0876a12	亦可知○下明時分)如兜率天。壽四千歲。墮泥犂中。(梵語兜率陀。此云妙	亦 可 知 下 明 時 分 如 兜 率 天 壽 四 千 歲 墮 泥 犂 中 梵 語 兜 率 陀 此 云 妙 
X44n0750_001:0876a13	足。又云覩史陀。此云知足。於五欲知止足故。十地論名憙足謂後身菩薩於中教化。多修喜足故。論云。人間四	足 又 云 覩 史 陀 此 云 知 足 於 五 欲 知 止 足 故 十 地 論 名 憙 足 謂 後身菩薩 於 中 教 化 多 修 喜 足 故 論 云 人 間 四 
